"","level","id","name","unempratef","pcthsf","povratef","kidspovf","shortcommf","pctburdenf","preschf","pctoppyouthf","ythforcef","noinsf","mincf","wm_expf","unemprate","pcths","povrate","kidspov","shortcomm","pctburden","presch","pctoppyouth","ythforce","noins","minc","wm_exp","wbidx","rank"
"71","02_metro","37340","Palm Bay-Melbourne-Titusville, FL Metro ",766.02087243388,817.307692307692,702.698108915827,661.00264733686,657.692307692308,762.162763831315,515.636430138991,812.121212121212,261.744966442953,634.304207119741,145.26136947695,408.90169622987,0.0763173950988191,0.917,0.13372719324954,0.227763846320547,0.681,0.141204895631164,0.515636430138991,0.062,0.212,0.12,51536,77.8852084057478,595.4045228373,65
"72","02_metro","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro ",773.981711301945,776.442307692307,709.642561040158,705.164259430807,392.307692307692,713.345201159778,548.106248908356,809.090909090909,371.364653243848,792.880258899676,220.152299671948,430.956257912868,0.0741241821575965,0.9,0.130667607785391,0.198092763194927,0.543,0.160068623026433,0.548106248908356,0.063,0.261,0.071,66285,78.2080271888128,603.619530055024,58
"73","02_metro","38060","Phoenix-Mesa-Scottsdale, AZ Metro ",818.816379138494,701.923076923077,650.001704790284,635.556065773441,515.384615384615,763.513349702607,369.701726844584,736.363636363636,402.684563758389,631.067961165048,177.753542662779,468.41454139367,0.0617722208449522,0.869,0.156944165472667,0.244860768308469,0.607,0.140683012064969,0.369701726844584,0.087,0.275,0.121,57935,78.7563145527961,572.598430325052,82
"74","02_metro","38300","Pittsburgh, PA Metro ",834.776925241872,855.769230769231,737.268886011658,733.083834146702,507.692307692308,837.010845018444,508.672310551311,872.727272727273,333.333333333333,857.605177993527,168.298873734507,427.784511058844,0.0573750867183803,0.933,0.118496006513275,0.179334298932685,0.603,0.112282644656184,0.508672310551311,0.042,0.244,0.051,56073,78.1616014436848,639.501959023251,28
"75","02_metro","38860","Portland-South Portland, ME Metro ",885.492123428636,872.596153846154,782.380577214164,805.209723413412,626.923076923077,773.851110401361,501.698962255487,860.606060606061,328.859060402685,779.935275080906,208.50914400464,NA,0.0434030379401948,0.94,0.0986207057414873,0.130874717081614,0.665,0.136688369788154,0.501698962255487,0.046,0.242,0.075,63992,NA,675.096478870598,6
"76","02_metro","38900","Portland-Vancouver-Hillsboro, OR-WA Metro ",818.203109417466,812.5,727.76986065738,753.289108926516,521.153846153846,729.375494057426,471.785834172541,803.030303030303,451.901565995526,763.754045307443,222.041202379423,538.345812974848,0.0619411767943074,0.915,0.122681085390226,0.165758879939997,0.61,0.153874313873349,0.471785834172541,0.065,0.297,0.08,66657,79.7799181190112,634.429181922726,32
"77","02_metro","39300","Providence-Warwick, RI-MA Metro ",793.506956750315,687.5,711.814476375479,687.025389782205,601.923076923077,711.43311550268,489.423653335617,836.363636363636,348.993288590604,844.660194174757,196.038323978949,497.420306154287,0.0687449725406681,0.863,0.129710705718772,0.210279816240081,0.652,0.160807477254667,0.489423653335617,0.054,0.251,0.055,61536,79.1808800379997,617.1752014943,46
"78","02_metro","39340","Provo-Orem, UT Metro ",888.106681729983,872.596153846154,737.755963779732,804.158756610993,782.692307692308,847.763551668305,393.426000253496,800,380.313199105145,721.68284789644,222.47280649269,550.684864608367,0.0426827265261429,0.94,0.118281409878087,0.131580835401989,0.746,0.108127661983882,0.393426000253496,0.066,0.265,0.093,66742,79.9605282662344,666.804427806968,9
"79","02_metro","39580","Raleigh, NC Metro ",853.183026831609,800.480769230769,755.050489336429,740.90972633399,550,837.675407690658,510.771966217217,860.606060606061,445.190156599552,689.320388349515,233.278142410715,532.95960852598,0.0523042014922004,0.91,0.110661790928274,0.17407627761935,0.625,0.112025849183414,0.510771966217217,0.046,0.294,0.103,68870,79.7010787391806,650.785478511041,18
"80","02_metro","40060","Richmond, VA Metro ",812.855389912415,754.807692307692,725.887563711227,708.112372629458,613.461538461538,768.309368237853,447.943706020328,790.909090909091,387.024608501119,721.68284789644,206.513609692711,415.707172179306,0.0634144747493202,0.891,0.123510387439193,0.196111999639583,0.658,0.138829769476021,0.447943706020328,0.069,0.268,0.093,63599,77.9848220591839,612.767913371598,53
"81","02_metro","40140","Riverside-San Bernardino-Ontario, CA Metro ",684.700375745681,540.865384615385,624.511065982682,629.316473480503,405.769230769231,617.442930596883,367.802818840192,703.030303030303,389.261744966443,634.304207119741,184.039729630127,477.961528322557,0.0987212106613563,0.802,0.168174826519974,0.249052994380287,0.55,0.197126480680203,0.367802818840192,0.098,0.269,0.12,59173,78.8960564686238,521.583816091644,103
"82","02_metro","40380","Rochester, NY Metro ",815.56740916863,781.25,687.667190555207,659.107126072803,803.846153846154,756.98177905696,507.863906275076,824.242424242424,324.384787472036,857.605177993527,164.150396551694,576.84970077678,0.0626673128197608,0.902,0.140349512549264,0.229037399669835,0.757,0.143206894073406,0.507863906275076,0.058,0.24,0.051,55256,80.3435102856638,646.626337667608,22
"83","02_metro","40900","Sacramento--Roseville--Arden-Arcade, CA Metro ",749.151859321694,747.596153846154,666.542390981563,680.420339479591,546.153846153846,664.464806421895,468.546563420818,775.757575757576,384.787472035794,773.462783171521,210.616387616473,514.698292765175,0.0809648120955022,0.888,0.149656672934476,0.21471758441215,0.623,0.178956629531645,0.468546563420818,0.074,0.267,0.077,64407,79.4337827567983,598.516539247675,62
"84","02_metro","41180","St. Louis, MO-IL Metro ",815.191346234825,807.692307692308,728.870249773404,705.951563237404,544.230769230769,815.84044469997,547.720156136061,815.151515151515,366.890380313199,773.462783171521,183.394862307951,406.587101277162,0.0627709182446168,0.913,0.122196276151999,0.197563793449869,0.622,0.120463156721963,0.547720156136061,0.061,0.259,0.077,59046,77.8513290325523,625.915289935507,38
"85","02_metro","41620","Salt Lake City, UT Metro ",883.947714777693,781.25,773.47106773384,790.736156880591,723.076923076923,838.854517021967,461.902383893605,787.878787878788,476.510067114094,637.540453074434,228.037960706109,484.014843275637,0.0438285228791467,0.902,0.10254605582104,0.140599144595853,0.715,0.111570226334222,0.461902383893605,0.07,0.308,0.119,67838,78.9846605313456,655.601739619473,14
"86","02_metro","41700","San Antonio-New Braunfels, TX Metro ",830.315672232008,646.634615384615,660.536822448615,652.543407108923,557.692307692308,794.642336877733,418.202606906014,769.69696969697,413.870246085011,524.271844660194,170.441661214491,442.616004980483,0.0586041629498503,0.846,0.15230260523531,0.233447398348692,0.629,0.12865437531976,0.418202606906014,0.076,0.28,0.154,56495,78.3786941652559,573.455374607281,80
"87","02_metro","41740","San Diego-Carlsbad, CA Metro ",786.62402786923,697.115384615385,703.630000701407,750.091562379224,569.230769230769,607.76206612966,509.613277510582,821.212121212121,447.427293064877,686.084142394822,242.001623194158,614.688172479017,0.0706412210322773,0.867,0.133316620534764,0.167907231526459,0.635,0.200867289894481,0.509613277510582,0.059,0.295,0.104,70588,80.8973625708976,619.623370065104,43
"88","02_metro","41860","San Francisco-Oakland-Hayward, CA Metro ",831.820343760486,740.384615384615,776.016246263119,830.321981946514,265.384615384615,680.597659798775,603.616896506063,845.454545454545,467.561521252796,815.533980582524,354.350712725282,660.070382120005,0.0581896255972875,0.885,0.101424701523764,0.114002418379686,0.477,0.172722689704355,0.603616896506063,0.051,0.304,0.064,92714,81.5616346566312,655.926125098278,13
"89","02_metro","41940","San Jose-Sunnyvale-Santa Clara, CA Metro ",833.678177579625,713.942307692308,809.415989386307,854.014915212713,453.846153846154,703.063812871909,563.21250664514,875.757575757576,465.324384787472,818.770226537217,420.843134645649,738.572125185915,0.057677791952328,0.874,0.0867094487239104,0.0980837288414584,0.575,0.164041482286372,0.56321250664514,0.041,0.303,0.063,105809,82.7106866092057,687.536775845665,3
"90","02_metro","42220","Santa Rosa, CA Metro ",827.853766954823,718.75,764.234862016102,805.47355722372,651.923076923077,646.90153934514,483.457844183565,872.727272727273,351.230425055928,750.809061488673,247.998381520845,594.281140931566,0.0592824184205956,0.876,0.106615341669937,0.130697453740313,0.678,0.185743299413863,0.483457844183565,0.042,0.252,0.084,71769,80.5986591468709,642.970077364226,25
"91","02_metro","42540","Scranton--Wilkes-Barre--Hazleton, PA Metro ",811.269654434055,771.634615384615,664.885122714225,599.284436493739,786.538461538462,781.578790118102,427.819008858032,827.272727272727,315.436241610738,822.006472491909,133.597903027841,360.664906037171,0.0638513452387415,0.898,0.150386831888726,0.269230769230769,0.748,0.133702296014758,0.427819008858032,0.057,0.236,0.062,49239,77.1791530266932,608.499028331801,56
"92","02_metro","42660","Seattle-Tacoma-Bellevue, WA Metro ",844.535864572581,829.326923076923,771.246773480748,804.814110324529,357.692307692308,759.525856610778,449.186070471873,796.969696969697,467.561521252796,783.171521035599,275.925706496944,576.291389485514,0.0546864966856668,0.922,0.103526034981802,0.131140519625707,0.525,0.142223830134501,0.449186070471873,0.067,0.304,0.074,77269,80.3353381272592,643.020645122524,24
"93","02_metro","44060","Spokane-Spokane Valley, WA Metro ",813.577602113913,846.153846153846,659.654105840428,691.310090861786,761.538461538462,761.226930412424,378.355527372649,775.757575757576,362.41610738255,773.462783171521,146.139810789834,427.636149714405,0.0632155051215103,0.929,0.152691512359302,0.207401032702238,0.735,0.141566513572234,0.378355527372648,0.074,0.257,0.077,51709,78.1594298372228,616.435749259116,47
"94","02_metro","44140","Springfield, MA Metro ",769.111468105465,718.75,633.677955021262,611.048488381287,705.769230769231,701.744269151073,529.864419201173,821.212121212121,308.724832214765,922.330097087379,164.404281324204,533.996160522713,0.0754659352796537,0.876,0.164136080201076,0.261326796868823,0.706,0.164551370770635,0.529864419201173,0.059,0.233,0.031,55306,79.7162510404478,618.386110249223,45
"95","02_metro","44700","Stockton-Lodi, CA Metro ",676.561478083355,500,618.725619989342,638.72538441534,517.307692307692,650.079490039935,399.479956663055,742.424242424242,382.55033557047,708.73786407767,177.134063817855,416.981549419868,0.100963478841398,0.785,0.170723777272017,0.242731382345943,0.608,0.184515298827566,0.399479956663055,0.085,0.266,0.097,57813,78.0034754750113,535.725639734069,101
"96","02_metro","45060","Syracuse, NY Metro ",804.429565575473,781.25,662.367700091371,614.274276686615,823.076923076923,791.407114307018,420.933246921581,854.545454545455,315.436241610738,851.132686084142,169.476899078953,564.406855247399,0.0657357912942864,0.902,0.151495957493757,0.25915947035118,0.767,0.129904506487668,0.420933246921581,0.048,0.236,0.053,56305,80.161380878179,637.728080268806,30
"97","02_metro","45300","Tampa-St. Petersburg-Clearwater, FL Metro ",796.200815056362,754.807692307692,674.954351582026,664.525606006726,490.384615384615,728.623441907936,474.076888010941,763.636363636364,353.467561521253,592.233009708738,140.341082585706,399.007398597309,0.0680028139570616,0.891,0.145950532850654,0.225396858464231,0.594,0.154164916393398,0.474076888010941,0.078,0.253,0.133,50567,77.7403828060856,569.354902192139,86
"98","02_metro","45780","Toledo, OH Metro ",766.102228649678,774.038461538462,602.249771034009,569.041359192884,848.076923076923,777.72376418211,490.054602184087,851.515151515152,340.044742729306,809.061488673139,128.7487038729,350.027833915021,0.0762949814426336,0.899,0.177982703832492,0.289550336792281,0.78,0.135191927089696,0.490054602184087,0.049,0.247,0.066,48284,77.0234552292396,608.890419213639,55
"99","02_metro","46060","Tucson, AZ Metro ",736.360058070856,733.173076923077,589.933005211881,580.446049792244,590.384615384615,722.489195898577,403.746480022854,751.515151515152,319.910514541387,666.666666666667,130.739160489378,445.938962648032,0.084488956285561,0.882,0.183409222296443,0.281887810295836,0.646,0.156535267106617,0.403746480022854,0.082,0.238,0.11,48676,78.4273332253212,555.941911430393,92
"100","02_metro","46140","Tulsa, OK Metro ",830.287760801472,752.403846153846,672.467292336841,628.029267460968,778.846153846154,837.04835235511,471.990073354987,733.333333333333,373.601789709172,563.106796116505,148.683736210385,311.996425930805,0.05861185255539,0.89,0.147046280964228,0.249917835924662,0.744,0.112268151344035,0.471990073354987,0.088,0.262,0.142,52210,76.4667788817255,591.816235634132,69
"101","02_metro","46520","Urban Honolulu, HI Metro ",878.682573965404,810.096153846154,800.361106915031,831.172865865357,375,636.173842153484,485.428227715472,778.787878787879,411.633109619687,893.203883495146,290.188953016556,648.99811727122,0.045279070385289,0.914,0.0906988472095915,0.113430730746714,0.534,0.189888618113283,0.485428227715472,0.073,0.279,0.04,80078,81.3995668216121,653.310559387616,16
"102","02_metro","47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro ",804.697393287956,798.076923076923,729.966323141004,704.874987709872,632.692307692308,722.67061290395,488.540819094115,812.121212121212,400.447427293065,702.265372168285,197.83075047287,380.642152041387,0.0656620046978271,0.909,0.121713368345435,0.19828711763243,0.668,0.156465165267301,0.488540819094114,0.062,0.274,0.099,61889,77.471565559609,614.568856750245,51
"103","02_metro","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro ",841.970716302872,788.461538461539,818.334208122928,826.798284505066,175,774.010210306803,535.556938547899,827.272727272727,451.901565995526,737.864077669903,376.865214351468,607.381332622856,0.0553931956246252,0.905,0.0827802615217888,0.116369902598159,0.43,0.136626891560224,0.535556938547899,0.057,0.297,0.088,97148,80.7904103138398,646.784734513299,21
"104","02_metro","48620","Wichita, KS Metro ",850.725267866129,769.230769230769,690.305382086032,676.28282724771,894.230769230769,842.815812135943,406.984194788552,803.030303030303,362.41610738255,669.902912621359,157.534159380083,399.477475796852,0.0529813146531162,0.897,0.139187178600546,0.217497475442945,0.804,0.110039531496689,0.406984194788552,0.065,0.257,0.109,53953,77.7472634574304,626.911331733088,37
"105","02_metro","49180","Winston-Salem, NC Metro ",782.293288812655,685.096153846154,614.53545008288,540.267540820299,711.538461538461,801.365268808694,417.371156615943,751.515151515152,333.333333333333,644.012944983819,122.731634764413,356.932026002992,0.0718343406395638,0.862,0.172569881573494,0.308882746011362,0.709,0.126056548875701,0.417371156615943,0.082,0.244,0.117,47099,77.1245138183842,563.4160342604,89
"106","02_metro","49340","Worcester, MA-CT Metro ",816.073999931886,778.846153846154,754.201453958762,745.285809621561,476.923076923077,763.513043002787,568.785690688565,842.424242424242,340.044742729306,922.330097087379,230.439710654053,549.115549909173,0.0625277469478357,0.901,0.111035858781799,0.171136096660514,0.587,0.140683130577682,0.568785690688565,0.052,0.247,0.031,68311,79.9375577683972,648.998630898079,19
"107","02_metro","49660","Youngstown-Warren-Boardman, OH-PA Metro ",792.796592823403,774.038461538462,627.95344890774,490.109596364608,807.692307692308,842.529619608056,432.772380291464,793.939393939394,279.642058165548,783.171521035599,111.804434155583,321.575454730898,0.0689406779661017,0.899,0.166658182071863,0.342582614942529,0.759,0.110150119931121,0.432772380291464,0.068,0.22,0.074,44947,76.6069898033769,588.168772437755,73
"108","01_usa","1","United States",805.187238678083,711.538461538462,675.23900035204,666.650041772922,551.923076923077,748.817845784907,475.223194472916,790.909090909091,378.076062639821,682.847896440129,176.316554850372,464.172005883061,0.0655270521800549,0.873,0.145825122346912,0.223969503183818,0.626,0.146361541771681,0.475223194472916,0.069,0.264,0.105,57652,78.6942153748424,593.908372520407,NA
"109","03_state","09","Connecticut",780.545592611935,781.25,777.830752712583,772.225534298051,601.923076923077,703.592716324346,641.738660907127,851.515151515152,328.859060402685,815.533980582524,258.214704766647,573.813230421554,0.0723158313452886,0.902,0.100625266599599,0.153035969143497,0.652,0.16383710726232,0.641738660907127,0.049,0.242,0.064,73781,80.2990646204551,657.253538455473,NA
"110","04_county","09001","Fairfield County, Connecticut",766.622306851718,762.01923076923,807.321939468501,811.701534180351,494.230769230769,632.082957502572,685.13537744307,863.636363636364,328.859060402685,711.974110032362,339.417210406244,662.521614456946,0.0761516997782178,0.894,0.0876320448589279,0.126513031722577,0.596,0.191469387996849,0.68513537744307,0.045,0.242,0.096,89773,81.5975140294066,655.460206198401,NA
"111","04_county","09003","Hartford County, Connecticut",775.886046056005,762.01923076923,751.741080741039,753.506347521358,698.076923076923,731.016980004134,661.011721159778,815.151515151515,351.230425055928,854.368932038835,238.690965760628,538.177581571987,0.0735995374943591,0.894,0.112119849570209,0.165612922759087,0.702,0.153240022816457,0.661011721159778,0.061,0.252,0.052,69936,79.777455668951,660.906479075613,NA
"112","04_county","09005","Litchfield County, Connecticut",824.299120013837,824.519230769231,851.850230849886,881.078682506706,523.076923076923,774.39348773497,621.216753286457,854.545454545455,252.796420581655,860.84142394822,271.706141577828,572.51888001861,0.0602617244713338,0.92,0.0680137782750828,0.0799002601908066,0.611,0.136478788284967,0.621216753286457,0.048,0.208,0.05,76438,80.2801188518679,676.070229075815,NA
"113","04_county","09007","Middlesex County, Connecticut",859.1264708765,872.596153846154,842.863599092078,847.684300678569,526.923076923077,791.660088979713,625.050342327829,945.454545454545,284.116331096197,889.967637540453,298.287877259624,623.411887510708,0.0506667812892896,0.94,0.071973106873737,0.102337110481586,0.613,0.129806753855163,0.625050342327829,0.018,0.222,0.041,81673,81.0250540258816,700.595192632121,NA
"114","04_county","09009","New Haven County, Connecticut",764.249752482174,776.442307692307,732.718645521701,705.709323918926,634.615384615385,666.573363648306,608.381729712761,854.545454545455,346.75615212528,828.478964401294,212.977516000816,518.336396106964,0.0768053390533341,0.9,0.120500750647471,0.197726547991972,0.669,0.178141856189028,0.608381729712761,0.048,0.25,0.06,64872,79.487034692173,637.482082564281,NA
"115","04_county","09011","New London County, Connecticut",790.4519589969,822.115384615385,780.728141073069,756.202129755159,726.923076923077,765.78839631337,575.737596835339,812.121212121212,326.62192393736,877.022653721683,236.025175649273,533.457558155906,0.0695866251251808,0.919,0.0993487357584289,0.163801694070752,0.717,0.139803905105744,0.575737596835339,0.062,0.241,0.045,69411,79.7083673670786,666.932934008144,NA
"116","04_county","09013","Tolland County, Connecticut",832.565901150766,875,859.224124570073,901.882758936615,490.384615384615,808.944946411537,604.651162790698,900,255.03355704698,909.385113268608,296.454829202102,626.835884239598,0.0579842243645925,0.941,0.0647649895101034,0.0659225213394616,0.594,0.123127665002369,0.604651162790698,0.033,0.209,0.035,81312,81.0751720229257,696.696907750133,NA
"117","04_county","09015","Windham County, Connecticut",767.048158703658,735.576923076923,755.210773807122,730.978505636307,548.076923076923,773.304599359592,601.645123384254,839.393939393939,333.333333333333,851.132686084142,201.202340251802,488.598467360655,0.0760343774949513,0.883,0.110591172825091,0.180748816525606,0.624,0.136899548608772,0.601645123384254,0.053,0.244,0.053,62553,79.0517523180889,635.458481122388,NA
"118","05_town","0900104720","Bethel town, Fairfield County, Connecticut",827.219740628044,850.961538461539,941.068228731893,955.375087158033,471.153846153846,771.764330842591,418.952618453865,945.454545454545,286.353467561521,802.588996763754,377.581169409946,641.719792122602,0.0594570928196148,0.931,0.0287061288632792,0.0299823633156966,0.584,0.137494727962885,0.418952618453865,0.018,0.223,0.068,97289,81.2930319422978,690.849446811848,NA
"119","05_town","0900108070","Bridgeport town, Fairfield County, Connecticut",542.851103630898,430.288461538462,534.242546064201,461.563965329418,503.846153846154,391.174955157965,647.860836859427,696.969696969697,456.375838926174,498.381877022654,111.266198437862,393.004386262651,0.137800717791333,0.756,0.207945314741092,0.361761710794297,0.601,0.284559305536243,0.647860836859426,0.1,0.299,0.162,44841,77.652515036848,472.318835003797,NA
"120","05_town","0900108980","Brookfield town, Fairfield County, Connecticut",850.900944749071,906.25,920.781889216842,1000,482.692307692308,776.305521099333,712.59842519685,893.939393939394,230.425055928412,970.873786407767,457.402541887089,633.885159545872,0.0529329156314141,0.954,0.0376438806671365,0,0.59,0.135739954263313,0.71259842519685,0.035,0.198,0.016,113009,81.1783542356839,736.337918805245,NA
"121","05_town","0900118500","Danbury town, Fairfield County, Connecticut",772.519902609758,579.326923076923,742.601077439921,712.430645732499,571.153846153846,665.038329806439,420.779220779221,890.909090909091,445.190156599552,472.491909385113,229.205830659655,645.804004871694,0.0745269107888916,0.818,0.116146750575746,0.193210659898477,0.636,0.17873501279806,0.420779220779221,0.036,0.294,0.17,68068,81.3528137057439,595.620911501976,NA
"122","05_town","0900118850","Darien town, Fairfield County, Connecticut",816.244769296608,963.942307692308,921.559964820747,992.427728186993,421.153846153846,745.752902177762,858.064516129032,930.30303030303,203.579418344519,961.165048543689,944.043796138797,783.33694858281,0.0624806999485332,0.978,0.037301076257934,0.00508762012436405,0.558,0.147545874981352,0.858064516129032,0.023,0.186,0.019,208848,83.3659218399402,795.131189697512,NA
"123","05_town","0900123890","Easton town, Fairfield County, Connecticut",797.342142319712,877.403846153846,909.021793191619,863.530352502166,357.692307692308,612.255255246767,805.555555555556,890.909090909091,140.939597315436,896.440129449838,578.134906606492,787.865598286906,0.0676883780332056,0.942,0.0428251416523916,0.0916905444126074,0.525,0.199131064446054,0.805555555555556,0.036,0.158,0.039,136786,83.432208951306,709.757547935811,NA
"124","05_town","0900126620","Fairfield town, Fairfield County, Connecticut",824.521917794457,906.25,899.019287268961,936.382067021223,373.076923076923,704.932441066788,743.90243902439,921.212121212121,212.527964205817,880.258899676375,532.232539736685,706.039277877824,0.0602003436314714,0.954,0.0472320439073302,0.0427432987201159,0.533,0.163319420574515,0.74390243902439,0.026,0.19,0.044,127746,82.2344942310214,720.029656496797,NA
"125","05_town","0900133620","Greenwich town, Fairfield County, Connecticut",839.000315754253,901.442307692308,856.668860015394,930.000136718483,513.461538461538,642.268262779074,842.622950819672,896.969696969697,261.744966442953,847.89644012945,585.21321406407,824.877089914193,0.0562115416597372,0.952,0.0658907875066309,0.0470311581422693,0.606,0.18753365643511,0.842622950819672,0.034,0.212,0.054,138180,83.973956498062,745.180481646757,NA
"126","05_town","0900148620","Monroe town, Fairfield County, Connecticut",899.985127182585,858.173076923077,919.505498675206,883.103519242643,365.384615384615,688.03954581113,664.285714285714,927.272727272727,205.816554809843,964.401294498382,440.250086656313,661.993330563621,0.0394102120688086,0.934,0.0382062325817076,0.0785398230088496,0.529,0.169847050254916,0.664285714285714,0.024,0.187,0.018,109631,81.5897813904175,706.517590942155,NA
"127","05_town","0900150580","New Canaan town, Fairfield County, Connecticut",831.484289625134,947.115384615385,923.026034820164,1000,448.076923076923,697.6175663186,781.847133757962,933.333333333333,161.073825503356,860.84142394822,770.533864910016,901.833056475851,0.0582822085889571,0.971,0.036655155402072,0,0.572,0.166145981255325,0.781847133757962,0.022,0.167,0.05,174677,85.1003824879369,771.398569698745,NA
"128","05_town","0900150860","New Fairfield town, Fairfield County, Connecticut",761.347041423897,932.692307692308,929.017252292585,888.665079655741,186.538461538462,859.176908256025,516.60516605166,927.272727272727,178.970917225951,932.038834951456,413.698817147218,751.483509630124,0.0776050366182706,0.965,0.0340155458888968,0.0748031496062992,0.436,0.103717395769152,0.516605166051661,0.024,0.175,0.028,104402,82.899674151732,689.792251928179,NA
"129","05_town","0900152980","Newtown town, Fairfield County, Connecticut",846.698153676854,915.865384615384,912.427342085135,986.964894089764,213.461538461538,822.84717429863,746.203904555315,954.545454545455,183.4451901566,944.983818770227,468.207877805114,747.689610944804,0.0540907855395488,0.958,0.0413247255352518,0.00875796178343949,0.45,0.117755667247923,0.746203904555314,0.015,0.177,0.024,115137,82.844141796373,728.611695333735,NA
"130","05_town","0900156060","Norwalk town, Fairfield County, Connecticut",751.275724468825,711.538461538462,797.44901530081,832.036286958237,586.538461538462,580.239986588159,753.185464841907,757.575757575758,409.395973154362,404.53074433657,297.643009937449,730.70440663984,0.0803796867584243,0.873,0.0919818560076396,0.112850619699935,0.644,0.211502171633967,0.753185464841907,0.08,0.278,0.191,81546,82.5955246140117,634.34277440657,NA
"131","05_town","0900163480","Redding town, Fairfield County, Connecticut",947.555607493361,987.980769230769,933.11020522991,1000,198.076923076923,671.073677382653,264.248704663212,918.181818181818,118.568232662192,776.699029126214,542.474251459738,860.902394785182,0.0263045337895638,0.988,0.0322122734221446,0,0.442,0.176402877697842,0.264248704663212,0.027,0.148,0.076,129763,84.5012689536509,684.905967774331,NA
"132","05_town","0900163970","Ridgefield town, Fairfield County, Connecticut",894.617628506013,973.557692307692,953.203342045709,977.339663635632,234.615384615385,798.155790032613,694.736842105263,921.212121212121,158.836689038031,841.423948220065,652.335270220263,747.498814315247,0.0408889591901297,0.982,0.0233596428286694,0.0152249134948097,0.461,0.127296732313786,0.694736842105263,0.026,0.166,0.056,151399,82.8413490527832,737.294432187836,NA
"133","05_town","0900168170","Shelton town, Fairfield County, Connecticut",797.165524680574,855.769230769231,884.694296438039,920.796163564173,567.307692307692,809.308245792784,649.671052631579,848.484848484848,225.950782997763,896.440129449838,336.761575685789,643.289730798043,0.0677370362334563,0.933,0.0535433457833694,0.0532150776053215,0.634,0.122987281498653,0.649671052631579,0.05,0.196,0.039,89250,81.3160115734497,702.969939466696,NA
"134","05_town","0900168310","Sherman town, Fairfield County, Connecticut",848.901338350822,978.365384615385,1000,1000,234.615384615385,899.351411243221,729.166666666667,1000,80.5369127516779,925.566343042071,460.586256934364,676.35519404607,0.0534838076545633,0.984,0.00274197970935015,0,0.461,0.0881934566145093,0.729166666666667,0,0.131,0.03,113636,81.8,736.120407688805,NA
"135","05_town","0900173070","Stamford town, Fairfield County, Connecticut",774.89027055609,745.192307692308,796.235932964882,879.458644704461,636.538461538462,572.257472762102,632.995456134219,890.909090909091,485.458612975391,608.414239482201,314.638056609268,683.072545374933,0.0738738738738739,0.887,0.0925163156043612,0.0809887230891901,0.67,0.214586716549839,0.632995456134219,0.036,0.312,0.128,84893,81.8983237487361,668.338424308617,NA
"136","05_town","0900174190","Stratford town, Fairfield County, Connecticut",781.043338815198,783.653846153846,820.911397682696,843.214644187748,525,612.802326991221,725.472547254726,854.545454545455,331.096196868009,864.077669902913,253.015144625642,530.553337758203,0.0721787021516779,0.903,0.081644803810475,0.105340160936357,0.612,0.198919668962783,0.725472547254725,0.048,0.243,0.049,72757,79.6658574814588,660.448825398805,NA
"137","05_town","0900177200","Trumbull town, Fairfield County, Connecticut",811.540977234728,889.423076923077,962.099761806087,994.248454771486,478.846153846154,763.947573453265,723.118279569893,975.757575757576,248.322147651007,925.566343042071,469.269116154206,718.499603170152,0.0637765957446809,0.947,0.0194400598155687,0.0038643194504079,0.588,0.140515222482436,0.723118279569892,0.008,0.206,0.03,115346,82.4168794946816,746.719921948308,NA
"138","05_town","0900183430","Weston town, Fairfield County, Connecticut",885.127541743415,997.596153846154,946.141671464325,976.058357752977,323.076923076923,753.061919391937,799.270072992701,1000,98.434004474273,925.566343042071,1000,1000,0.0435034802784223,0.992,0.0264708723794802,0.0160857908847185,0.507,0.144721577726218,0.799270072992701,0,0.139,0.03,219868,86.5372794755615,808.694415648731,NA
"139","05_town","0900183500","Westport town, Fairfield County, Connecticut",908.095296189511,978.365384615385,909.231215907989,959.705662456223,294.230769230769,710.413086791804,901.018922852984,872.727272727273,149.888143176734,938.511326860841,804.468103603702,924.898063513378,0.0371758586399449,0.984,0.0427328742297934,0.027072758037225,0.492,0.161201629327902,0.901018922852984,0.042,0.162,0.026,181360,85.437991442051,779.296103993883,NA
"140","05_town","0900186370","Wilton town, Fairfield County, Connecticut",905.731304942551,966.346153846154,926.238285873295,928.419915924255,319.230769230769,699.877623393151,838.9662027833,966.666666666667,149.888143176734,928.802588996764,799.151756467343,696.726434741427,0.0378271387728173,0.979,0.0352399024125779,0.0480928689883914,0.505,0.165272666443627,0.8389662027833,0.011,0.162,0.029,180313,82.0981795433219,760.503820503534,NA
"141","05_town","0900302060","Avon town, Hartford County, Connecticut",896.147327592973,949.519230769231,933.810371234911,990.356120347582,451.923076923077,849.489987543472,722.986247544204,1000,234.89932885906,967.637540453074,521.010832791743,764.028686217542,0.0404675267394421,0.972,0.031903794409972,0.00647948164146868,0.574,0.107460545193687,0.722986247544204,0,0.2,0.017,125536,83.0833014075123,773.484062523072,NA
